"","subject","correct_judgment","button_expected","pic_file","trial","button_pressed","button_press_time","display_on_time","rt","response_accuracy","particle","version","sentence","logRT","foc","congruence"
"3249","v4p6","yes","4","3_most-yes-stot_trgt3_break.png","88","4","1227026.00","1225181.56",1844,"correct","most","4","Najwięcej kalkulatorów zepsuł królik.",7.51969240411654,"subj","congruent"
"3250","v4p6","yes","4","4_filler-yes_Trgt-4_break.png","19","4","577614.00","574812.96",2801,"correct","filler","4","Osioł popsuł kilka suszarek.",7.93773177526011,"obj","congruent"
"3251","v4p6","yes","4","4_most-yes-sfot_trgt4_break.png","62","4","1003094.00","1000575.75",2518,"correct","only","4","Miś popsuł nie tylko kostki.",7.83122021460429,"obj","congruent"
"3252","v4p6","yes","4","5_filler-yes_Trgt-6_buy.png","40","4","769270.00","766137.06",3132,"correct","filler","4","Królik kupił dużo butelek.",8.04942705711069,"obj","congruent"
"3253","v4p6","yes","4","5_most-yes-stot_trgt3_buy.png","90","4","1240177.00","1238980.91",1196,"correct","only","4","Papryki kupił nie tylko pies.",7.08673793451058,"subj","congruent"
"3254","v4p6","yes","4","6_filler-yes_Trgt-4_buy.png","71","4","1071218.00","1068739.12",2478,"correct","filler","4","Królik kupił kilka hotdogów.",7.81520706218909,"obj","congruent"
"3255","v4p6","yes","4","6_most-yes-sfot_trgt4_buy.png","48","4","824740.00","821884.37",2855,"correct","most","4","Najwięcej osioł kupił ręczników.",7.95682712209011,"obj","congruent"
"3256","v4p6","yes","4","7_filler-yes_Trgt-3_collect.png","49","4","831272.00","829534.01",1737,"correct","filler","4","Miś zebrał parę róż.",7.4599147662411,"obj","congruent"
"3257","v4p6","yes","4","7_most-yes-stot_trgt6_collect.png","23","4","611988.00","607444.74",4543,"correct","most","4","Najwięcej truskawek zebrał pies.",8.4213428657594,"subj","congruent"
"3258","v4p6","yes","4","8_filler-yes_Trgt-6_collect.png","78","4","1120398.00","1118620.04",1777,"correct","filler","4","Miś zebrał dużo znaczków.",7.48268182815465,"obj","congruent"
"3259","v4p6","yes","4","8_most-yes-sfot_trgt6_collect.png","58","4","974378.00","972843.75",1534,"correct","only","4","Lew zebrał nie tylko liście.",7.3356339819272,"obj","congruent"
"3260","v4p6","yes","4","9_filler-yes_Trgt-6_find.png","35","4","733426.00","731022.08",2403,"correct","filler","4","Osioł znalazł sześć zapalniczek.",7.78447323573647,"obj","congruent"
"3261","v4p6","yes","4","9_most-yes-stot_trgt6_find.png","21","4","592716.00","590712.19",2003,"correct","only","4","Guziki znalazł nie tylko prosiaczek.",7.60240133566582,"subj","congruent"
"3262","v4p6","yes","4","practice_1.png","5","4","419377.00","417237.22",2139,"correct","practice","4","Lew zjadł dużo kiełbasek.",7.66809370908241,"obj","congruent"
"3263","v4p6","yes","4","practice_2.png","4","4","411988.00","407204.36",4783,"correct","practice","4","Prosiaczek wypił mało herbaty.",8.4728232436803,"obj","congruent"
"3264","v4p6","yes","4","practice_3.png","2","4","391646.00","386788.69",4857,"correct","practice","4","Miś przyniósł dwa kasztany.",8.48817624234574,"obj","congruent"
"3265","v4p7","no","2","1_filler-no_Trgt-3_eat.png","98","2","1414884.00","1413068.05",1815,"correct","filler","4","Miś zjadł parę arbuzów.",7.50384074669895,"obj","incongruent"
"3266","v4p7","no","2","1_subj-nichtnur-no_trgt6_eat.png","55","2","998741.00","997204.68",1536,"correct","only","4","Rogaliki zjadł nie tylko miś.",7.33693691370762,"subj","incongruent"
"3267","v4p7","no","2","10_filler-no_Trgt-3_find.png","41","2","846526.00","843995.39",2530,"correct","filler","4","Miś znalazł cztery wieszaki.",7.83597458172157,"obj","incongruent"
"3268","v4p7","no","2","10_most-no-sfof_trgt3_find.png","39","2","831201.00","829112.77",2088,"correct","most","4","Najwięcej pies znalazł zegarków.",7.64396194900253,"obj","incongruent"
"3269","v4p7","no","2","11_filler-no_Trgt-5_catch.png","102","2","1450536.00","1446616.45",3919,"correct","filler","4","Pies złapał kilka żabek.",8.27359179819963,"obj","incongruent"
"3270","v4p7","no","2","11_most-no-sfof_trgt5_catch.png","46","2","889924.00","888093.27",1830,"correct","most","4","Najwięcej motyli złapał lew.",7.51207124583547,"subj","incongruent"
"3271","v4p7","no","2","12_filler-no_Trgt-6_catch.png","9","2","532167.00","529577.15",2589,"correct","filler","4","Osioł złapał cztery pająki.",7.85902697975154,"obj","incongruent"
"3272","v4p7","no","2","12_obj-nichtnur-no_trgt3_catch.png","8","2","522566.00","516677.78",5888,"correct","only","4","Królik złapał nie tylko piłki.",8.68067166040871,"obj","incongruent"
"3273","v4p7","no","2","13_filler-no_Trgt-5_bring.png","44","2","875415.00","873327.30",2087,"correct","filler","4","Pies przyniósł trzy linijki.",7.6434829070772,"obj","incongruent"
"3274","v4p7","no","2","13_subj-nichtnur-no_trgt5_bring.png","34","2","793395.00","791797.88",1597,"correct","only","4","Gwoździe przyniósł nie tylko pies.",7.37588214821501,"subj","incongruent"
"3275","v4p7","no","2","14_filler-no_Trgt-3_bring.png","78","4","1209325.00","1204978.05",4346,"incorrect","filler","4","Lew przyniósł pięć siekierek.",8.37701116081637,"obj","incongruent"
"3276","v4p7","no","2","14_most-no-sfof_trgt5_bring.png","93","2","1369697.00","1366553.62",3143,"correct","most","4","Najwięcej prosiaczek przyniósł ołówków.",8.05293303679757,"obj","incongruent"
"3277","v4p7","no","2","15_filler-no_Trgt-6_paint.png","68","2","1110999.00","1107932.71",3066,"correct","filler","4","Prosiaczek namalował pięć krzyżyków.",8.02812905943176,"obj","incongruent"
"3278","v4p7","no","2","15_most-no-sfof_trgt6_paint.png","99","2","1423954.00","1420717.69",3236,"correct","most","4","Najwięcej słonek namalował królik.",8.08209327817838,"subj","incongruent"
"3279","v4p7","no","2","16_filler-no_Trgt-5_paint.png","57","2","1017456.00","1013270.60",4185,"correct","filler","4","Osioł namalował cztery drzewka.",8.33926198292358,"obj","incongruent"
"3280","v4p7","no","2","16_obj-nichtnur-no_trgt5_paint.png","10","2","542075.00","538543.39",3531,"correct","only","4","Pies namalował nie tylko trójkąty.",8.16933639592839,"obj","incongruent"
"3281","v4p7","no","2","17_filler-no_Trgt-6_take.png","14","2","581896.00","579291.43",2604,"correct","filler","4","Królik zabrał cztery świeczki.",7.86480400332846,"obj","incongruent"
"3282","v4p7","no","2","17_subj-nichtnur-no_trgt3_take.png","88","2","1329026.00","1325822.25",3203,"correct","only","4","Pudełka zabrał nie tylko królik.",8.07184314960916,"subj","incongruent"
"3283","v4p7","no","2","18_filler-no_Trgt-5_take.png","21","2","647123.00","642938.37",4184,"correct","filler","4","Królik zabrał sześć markerów.",8.33902300574476,"obj","incongruent"
"3284","v4p7","no","2","18_most-no-sfof_trgt3_take.png","89","2","1337222.00","1334355.17",2866,"correct","most","4","Najwięcej osioł zabrał książek.",7.96067260838812,"obj","incongruent"
"3285","v4p7","no","2","19_filler-no_Trgt-4_win.png","40","2","838803.00","836445.76",2357,"correct","filler","4","Miś wygrał trzy pisanki.",7.76514490293613,"obj","incongruent"
"3286","v4p7","no","2","19_most-no-sfof_trgt5_win.png","70","2","1127629.00","1125515.20",2113,"correct","most","4","Najwięcej lizaków wygrał pies.",7.65586401761606,"subj","incongruent"
"3287","v4p7","no","2","2_filler-no_Trgt-5_eat.png","37","2","816040.00","812930.21",3109,"correct","filler","4","Miś zjadł kilka jabłek.",8.04205641005875,"obj","incongruent"
"3288","v4p7","no","2","2_most-no-sfof_trgt5_eat.png","15","2","589982.00","587741.03",2240,"correct","most","4","Najwięcej lew zjadł ziemniaków.",7.71423114484909,"obj","incongruent"
"3289","v4p7","no","2","20_filler-no_Trgt-3_win.png","36","2","808233.00","805797.21",2435,"correct","filler","4","Miś wygrał sześć medali.",7.79770203551669,"obj","incongruent"
"3290","v4p7","no","2","20_obj-nichtnur-no_trgt6_win.png","101","2","1441458.00","1440116.77",1341,"correct","only","4","Prosiaczek wygrał nie tylko gwiazdki.",7.20117088328168,"obj","incongruent"
"3291","v4p7","no","2","21_filler-no_Trgt-4_throw away.png","58","2","1027687.00","1023553.43",4133,"correct","filler","4","Osioł wyrzucił pięć smoczków.",8.32675881451173,"obj","incongruent"
"3292","v4p7","no","2","21_subj-nichtnur-no_trgt4_throw away.png","22","2","656349.00","652854.57",3494,"correct","only","4","Czapki wyrzucił nie tylko osioł.",8.158802490694,"subj","incongruent"
"3293","v4p7","no","2","22_filler-no_Trgt-4_throw away.png","47","2","898042.00","896042.88",1999,"correct","filler","4","Pies wyrzucił sześć szminek.",7.6004023345004,"obj","incongruent"
"3294","v4p7","no","2","22_most-no-sfof_trgt4_throw away.png","16","2","603165.00","599240.48",3924,"correct","most","4","Najwięcej osioł wyrzucił misiów.",8.27486682068525,"obj","incongruent"
"3295","v4p7","no","2","23_filler-no_Trgt-5_steal.png","82","2","1276270.00","1274024.75",2245,"correct","filler","4","Lew ukradł trzy talerze.",7.71646080017636,"obj","incongruent"
"3296","v4p7","no","2","23_most-no-sfof_trgt4_steal.png","48","2","904900.00","902959.22",1940,"correct","most","4","Najwięcej cytryn ukradł królik.",7.57044325205737,"subj","incongruent"
"3297","v4p7","no","2","24_filler-no_Trgt-4_steal.png","20","2","637465.00","634822.09",2642,"correct","filler","4","Prosiaczek ukradł sześć kapeluszy.",7.87929148508227,"obj","incongruent"
"3298","v4p7","no","2","24_obj-nichtnur-no_trgt4_steal.png","30","2","725317.00","723051.20",2265,"correct","only","4","Osioł ukradł nie tylko noże.",7.72533003791713,"obj","incongruent"
"3299","v4p7","no","2","3_filler-no_Trgt-3_break.png","87","2","1319485.00","1316956.01",2528,"correct","filler","4","Osioł popsuł parę zegarów.",7.83518375526675,"obj","incongruent"
"3300","v4p7","no","2","3_most-no-sfof_trgt3_break.png","51","2","931893.00","929224.63",2668,"correct","most","4","Najwięcej telefonów popsuł prosiaczek.",7.88908440703551,"subj","incongruent"
"3301","v4p7","no","2","4_filler-no_Trgt-4_break.png","94","2","1381260.00","1376003.18",5256,"correct","filler","4","Pies popsuł kilka suszarek.",8.56712556016445,"obj","incongruent"
"3302","v4p7","no","2","4_obj-nichtnur-no_trgt4_break.png","7","2","509264.00","504411.70",4852,"correct","only","4","Miś popsuł nie tylko zszywacze.",8.48714627006394,"obj","incongruent"
"3303","v4p7","no","2","5_filler-no_Trgt-6_buy.png","72","4","1148781.00","1143181.01",5599,"incorrect","filler","4","Lew kupił kilka butelek.",8.63034328934889,"obj","incongruent"
"3304","v4p7","no","2","5_subj-nichtnur-no_trgt3_buy.png","66","2","1093133.00","1090733.52",2399,"correct","only","4","Pomidory kupił nie tylko lew.",7.78280726283969,"subj","incongruent"
"3305","v4p7","no","2","6_filler-no_Trgt-4_buy.png","45","2","883478.00","880826.94",2651,"correct","filler","4","Prosiaczek kupił kilka hotdogów.",7.88269220628903,"obj","incongruent"
"3306","v4p7","no","2","6_most-no-sfof_trgt4_buy.png","63","2","1070477.00","1067467.98",3009,"correct","most","4","Najwięcej królik kupił szczoteczek.",8.00936307663004,"obj","incongruent"
"3307","v4p7","no","2","7_filler-no_Trgt-3_collect.png","64","2","1078075.00","1075450.94",2624,"correct","filler","4","Lew zebrał parę róż.",7.87245515006398,"obj","incongruent"
"3308","v4p7","no","2","7_most-no-sfof_trgt6_collect.png","38","2","823191.00","821363.14",1827,"correct","most","4","Najwięcej grzybów zebrał miś.",7.51043055637801,"subj","incongruent"
"3309","v4p7","no","2","8_filler-no_Trgt-6_collect.png","50","4","923027.00","919458.42",3568,"incorrect","filler","4","Prosiaczek zebrał kilka znaczków.",8.1797604936999,"obj","incongruent"
"3310","v4p7","no","2","8_obj-nichtnur-no_trgt6_collect.png","35","2","800041.00","798630.91",1410,"correct","only","4","Lew zebrał nie tylko kamienie.",7.25134498337221,"obj","incongruent"
"3311","v4p7","no","2","9_filler-no_Trgt-6_find.png","26","2","691856.00","689319.48",2536,"correct","filler","4","Królik znalazł trzy cygara.",7.83834331555712,"obj","incongruent"
"3312","v4p7","no","2","9_subj-nichtnur-no_trgt6_find.png","80","2","1259881.00","1257125.53",2755,"correct","only","4","Klucze znalazł nie tylko królik.",7.92117272158701,"subj","incongruent"
"3313","v4p7","no","2","practice_4.png","5","4","422953.00","416782.57",6170,"incorrect","practice","4","Pies znalazł siedem kul.",8.72745411689943,"obj","incongruent"
"3315","v4p7","no","2","practice_6.png","3","2","396850.00","392467.07",4382,"correct","practice","4","Lew nie wygrał żadnych chorągiewek.",8.38526052015541,"obj","incongruent"
"3316","v4p7","yes","4","1_filler-yes_Trgt-3_eat.png","54","4","957025.00","953556.77",3468,"correct","filler","4","Pies zjadł parę główek kapusty.",8.15133333790043,"obj","congruent"
"3317","v4p7","yes","4","1_most-yes-stot_trgt6_eat.png","73","4","1159281.00","1154080.48",5200,"correct","only","4","Ciastka zjadł nie tylko lew.",8.55641390456952,"subj","congruent"
"3318","v4p7","yes","4","10_filler-yes_Trgt-3_find.png","92","4","1360273.00","1358287.36",1985,"correct","filler","4","Pies znalazł trzy żarówki.",7.59337419312129,"obj","congruent"
"3319","v4p7","yes","4","10_most-yes-sfot_trgt3_find.png","77","2","1197628.00","1194178.57",3449,"incorrect","most","4","Najwięcej osioł znalazł okularów.",8.14583961293684,"obj","congruent"
"3320","v4p7","yes","4","11_filler-yes_Trgt-5_catch.png","61","4","1052898.00","1050785.45",2112,"correct","filler","4","Lew złapał dużo żabek.",7.65539064482615,"obj","congruent"
"3321","v4p7","yes","4","11_most-yes-stot_trgt5_catch.png","28","4","708050.00","705835.36",2214,"correct","most","4","Najwięcej biedronek złapał królik.",7.70255611326858,"subj","congruent"
"3322","v4p7","yes","4","12_filler-yes_Trgt-6_catch.png","53","4","947128.00","943907.25",3220,"correct","filler","4","Prosiaczek złapał sześć mrówek.",8.07713663853845,"obj","congruent"
"3323","v4p7","yes","4","12_most-yes-sfot_trgt3_catch.png","25","4","683534.00","680336.58",3197,"correct","only","4","Królik złapał nie tylko balony.",8.06996814905984,"obj","congruent"
"3324","v4p7","yes","4","13_filler-yes_Trgt-5_bring.png","79","4","1250482.00","1247875.99",2606,"correct","filler","4","Lew przyniósł pięć długopisów.",7.86557175768479,"obj","congruent"
"3325","v4p7","yes","4","13_most-yes-stot_trgt5_bring.png","12","4","565183.00","561858.94",3324,"correct","only","4","Spinacze przyniósł nie tylko miś.",8.10892415597534,"subj","congruent"
"3326","v4p7","yes","4","14_filler-yes_Trgt-3_bring.png","29","4","716376.00","714001.62",2374,"correct","filler","4","Prosiaczek przyniósł trzy młotki.",7.77233157516961,"obj","congruent"
"3327","v4p7","yes","4","14_most-yes-sfot_trgt5_bring.png","31","2","767760.00","764782.52",2977,"incorrect","most","4","Najwięcej miś przyniósł kredek.",7.99867136101578,"obj","congruent"
"3328","v4p7","yes","4","15_filler-yes_Trgt-6_paint.png","27","4","701009.00","697519.09",3489,"correct","filler","4","Królik namalował sześć kresek.",8.15737044118677,"obj","congruent"
"3329","v4p7","yes","4","15_most-yes-stot_trgt6_paint.png","24","4","674330.00","671253.67",3076,"correct","most","4","Najwięcej chmurek namalował osioł.",8.03138533062553,"subj","congruent"
"3330","v4p7","yes","4","16_filler-yes_Trgt-5_paint.png","76","4","1188429.00","1184995.68",3433,"correct","filler","4","Miś namalował pięć kwiatków.",8.14118979345769,"obj","congruent"
"3331","v4p7","yes","4","16_most-yes-sfot_trgt5_paint.png","97","4","1408005.00","1405635.09",2369,"correct","only","4","Pies namalował nie tylko kółka.",7.77022320415879,"obj","congruent"
"3332","v4p7","yes","4","17_filler-yes_Trgt-6_take.png","65","4","1085275.00","1082683.92",2591,"correct","filler","4","Pies zabrał sześć zapałek.",7.85979918056211,"obj","congruent"
"3333","v4p7","yes","4","17_most-yes-stot_trgt3_take.png","13","4","573100.00","570791.84",2308,"correct","only","4","Torebki zabrał nie tylko lew.",7.74413662762799,"subj","congruent"
"3334","v4p7","yes","4","18_filler-yes_Trgt-5_take.png","11","4","555938.00","551709.43",4228,"correct","filler","4","Osioł zabrał pięć piór.",8.34948434699013,"obj","congruent"
"3335","v4p7","yes","4","18_most-yes-sfot_trgt3_take.png","74","2","1169117.00","1165063.29",4053,"incorrect","most","4","Najwięcej prosiaczek zabrał zeszytów.",8.30721262662831,"obj","congruent"
"3336","v4p7","yes","4","19_filler-yes_Trgt-4_win.png","90","4","1344357.00","1342288.12",2068,"correct","filler","4","Pies wygrał cztery kurczaczki.",7.63433723562832,"obj","congruent"
"3337","v4p7","yes","4","19_most-yes-stot_trgt5_win.png","62","4","1061477.00","1058601.74",2875,"correct","most","4","Najwięcej cukierków wygrał lew.",7.96380795323145,"subj","congruent"
"3338","v4p7","yes","4","2_filler-yes_Trgt-5_eat.png","18","4","619309.00","616672.98",2636,"correct","filler","4","Lew zjadł dużo jabłek.",7.8770178956224,"obj","congruent"
"3339","v4p7","yes","4","2_most-yes-sfot_trgt5_eat.png","59","2","1035707.00","1033386.30",2320,"incorrect","most","4","Najwięcej prosiaczek zjadł ogórków.",7.74932246466036,"obj","congruent"
"3340","v4p7","yes","4","20_filler-yes_Trgt-3_win.png","83","4","1283503.00","1281957.69",1545,"correct","filler","4","Lew wygrał trzy puchary.",7.34277918933185,"obj","congruent"
"3341","v4p7","yes","4","20_most-yes-sfot_trgt6_win.png","43","4","867128.00","862261.16",4866,"correct","only","4","Prosiaczek wygrał nie tylko serduszka.",8.49002752334347,"obj","congruent"
